0.0000000000e+00 0.0000000000e+00 -6.2334631802e+00 1.0000000000e-01
-6.6538078894e+00 1.0000000000e-01 -7.1093701066e+00 1.0000000000e-01
-1.4284870866e+01 2.0000000000e-01 -8.2081592988e+00 1.0000000000e-01
-2.3152889866e+01 3.0000000000e-01 -9.6138679083e+00 1.0000000000e-01
-3.3622287462e+01 4.0000000000e-01 -1.1459309320e+01 1.0000000000e-01
-4.6229433422e+01 5.0000000000e-01 -1.3971119995e+01 1.0000000000e-01
-6.1821013973e+01 6.0000000000e-01 -1.7581508652e+01 1.0000000000e-01
-8.1890028683e+01 7.0000000000e-01 -2.3270199594e+01 1.0000000000e-01
-1.0964605551e+02 8.0000000000e-01 -3.4056601554e+01 1.0000000000e-01
-1.5623195162e+02 9.0000000000e-01 -7.0531186017e+01 1.0000000000e-01
-8.4910390985e+02 1.0000000000e+00 -1.6809476078e+00 1.0000000000e-01
-8.5076375122e+02 1.1000000000e+00 -1.6355672971e+00 1.0000000000e-01
