-4.4524737001e-01 1.0000000000e+02 -2.0041159371e-03 0
-4.4725148595e-01 1.0000000000e+02 -5.7185123965e-07 0
-8.9635841331e-01 2.0000000000e+02 -2.1940983269e-03 0
-8.9855251164e-01 2.0000000000e+02 -1.4537136234e-06 0
-1.3515768929e+00 3.0000000000e+02 -2.3877168330e-03 0
-1.3539646098e+00 3.0000000000e+02 -2.7361771177e-06 0
-1.8109656044e+00 4.0000000000e+02 -2.5850284044e-03 0
-1.8135506328e+00 4.0000000000e+02 -4.4314008769e-06 0
-2.2745886163e+00 5.0000000000e+02 -2.7860908143e-03 0
-2.2773747071e+00 5.0000000000e+02 -6.5517864770e-06 0
-2.7425113033e+00 6.0000000000e+02 -2.9909626761e-03 0
-2.7455022660e+00 6.0000000000e+02 -9.1099816746e-06 0
-3.2148003814e+00 7.0000000000e+02 -3.1997034608e-03 0
-3.2180000848e+00 7.0000000000e+02 -1.2118882821e-05 0
-3.6915239435e+00 8.0000000000e+02 -3.4123735145e-03 0
-3.6949363171e+00 8.0000000000e+02 -1.5591638800e-05 0
-4.1727514968e+00 9.0000000000e+02 -3.6290340785e-03 0
-4.1763805309e+00 9.0000000000e+02 -1.9541653777e-05 0
-4.1764000725e+00 9.0000000000e+02 -1.9466617686e-07 0
-4.6585541966e+00 1.0000000000e+03 -3.8495535979e-03 0
-4.6624037502e+00 1.0000000000e+03 -2.3980543631e-05 0
-4.6624277307e+00 1.0000000000e+03 -2.6431953323e-07 0
-5.1490041733e+00 1.1000000000e+03 -4.0743135403e-03 0
-5.1530784869e+00 1.1000000000e+03 -2.8925320166e-05 0
-5.1531074122e+00 1.1000000000e+03 -3.4945964401e-07 0
-5.6441755537e+00 1.2000000000e+03 -4.3032380780e-03 0
-5.6484787917e+00 1.2000000000e+03 -3.4388795185e-05 0
-5.6485131805e+00 1.2000000000e+03 -4.5185498102e-07 0
-6.1441439008e+00 1.3000000000e+03 -4.5363905334e-03 0
-6.1486802914e+00 1.3000000000e+03 -4.0385356068e-05 0
-6.1487206767e+00 1.3000000000e+03 -5.7334932335e-07 0
-6.6489863985e+00 1.4000000000e+03 -4.7738351876e-03 0
-6.6537602337e+00 1.4000000000e+03 -4.6929654641e-05 0
-6.6538071634e+00 1.4000000000e+03 -7.1585098904e-07 0
-7.1587818964e+00 1.5000000000e+03 -5.0156373072e-03 0
-7.1637975337e+00 1.5000000000e+03 -5.4036609557e-05 0
-7.1638515703e+00 1.5000000000e+03 -8.8133379055e-07 0
-7.6736109577e+00 1.6000000000e+03 -5.2618631758e-03 0
-7.6788728209e+00 1.6000000000e+03 -6.1721410629e-05 0
-7.6789345423e+00 1.6000000000e+03 -1.0718382898e-06 0
-8.1935559085e+00 1.7000000000e+03 -5.5125801261e-03 0
-8.1990684886e+00 1.7000000000e+03 -6.9999521573e-05 0
-8.1991384881e+00 1.7000000000e+03 -1.2894729597e-06 0
-8.7187008885e+00 1.8000000000e+03 -5.7678565769e-03 0
-8.7244687451e+00 1.8000000000e+03 -7.8886683204e-05 0
-8.7245476317e+00 1.8000000000e+03 -1.5364150613e-06 0
-9.2491319043e+00 1.9000000000e+03 -6.0277620707e-03 0
-9.2551596663e+00 1.9000000000e+03 -8.8398917295e-05 0
-9.2552480653e+00 1.9000000000e+03 -1.8149123220e-06 0
-9.7849368841e+00 2.0000000000e+03 -6.2923673162e-03 0
-9.7912292514e+00 2.0000000000e+03 -9.8552530259e-05 0
-9.7913278039e+00 2.0000000000e+03 -2.1272832742e-06 0
-1.0326205735e+01 2.1000000000e+03 -6.5617442337e-03 0
-1.0332767479e+01 2.1000000000e+03 -1.0936411634e-04 0
-1.0332876843e+01 2.1000000000e+03 -2.4759191963e-06 0
-1.0873030401e+01 2.2000000000e+03 -6.8359660048e-03 0
-1.0879866367e+01 2.2000000000e+03 -1.2085056202e-04 0
-1.0879987218e+01 2.2000000000e+03 -2.8632846858e-06 0
-1.1425504929e+01 2.3000000000e+03 -7.1151071262e-03 0
-1.1432620036e+01 2.3000000000e+03 -1.3302904935e-04 0
-1.1432753065e+01 2.3000000000e+03 -3.2919191790e-06 0
-1.1983725525e+01 2.4000000000e+03 -7.3992434685e-03 0
-1.1991124768e+01 2.4000000000e+03 -1.4591706075e-04 0
-1.1991270685e+01 2.4000000000e+03 -3.7644374781e-06 0
-1.2547790628e+01 2.5000000000e+03 -7.6884523400e-03 0
-1.2555479081e+01 2.5000000000e+03 -1.5953238269e-04 0
-1.2555638613e+01 2.5000000000e+03 -4.2835315947e-06 0
-1.3117800977e+01 2.6000000000e+03 -7.9828125563e-03 0
-1.3125783790e+01 2.6000000000e+03 -1.7389311086e-04 0
-1.3125957683e+01 2.6000000000e+03 -4.8519711745e-06 0
-1.3693859681e+01 2.7000000000e+03 -8.2824045165e-03 0
-1.3702142085e+01 2.7000000000e+03 -1.8901765422e-04 0
-1.3702331103e+01 2.7000000000e+03 -5.4726049702e-06 0
-1.4276072295e+01 2.8000000000e+03 -8.5873102858e-03 0
-1.4284659605e+01 2.8000000000e+03 -2.0492474054e-04 0
-1.4284864530e+01 2.8000000000e+03 -6.1483618590e-06 0
-1.4284870678e+01 2.8000000000e+03 -1.8206798204e-07 0
-1.4864547084e+01 2.9000000000e+03 -8.8974362573e-03 0
-1.4873444520e+01 2.9000000000e+03 -2.2162796331e-04 0
-1.4873666148e+01 2.9000000000e+03 -6.8820845518e-06 0
-1.4873673030e+01 2.9000000000e+03 -2.1108085477e-07 0
-1.5459394396e+01 3.0000000000e+03 -9.2131949163e-03 0
-1.5468607591e+01 3.0000000000e+03 -2.3915654055e-04 0
-1.5468846748e+01 3.0000000000e+03 -7.6771596037e-06 0
-1.5468854425e+01 3.0000000000e+03 -2.4358895311e-07 0
-1.6060727768e+01 3.1000000000e+03 -9.5345211948e-03 0
-1.6070262290e+01 3.1000000000e+03 -2.5752564189e-04 0
-1.6070519815e+01 3.1000000000e+03 -8.5366279350e-06 0
-1.6070528352e+01 3.1000000000e+03 -2.7988422053e-07 0
-1.6668663356e+01 3.2000000000e+03 -9.8615045416e-03 0
-1.6678524861e+01 3.2000000000e+03 -2.7675530684e-04 0
-1.6678801616e+01 3.2000000000e+03 -9.4637477914e-06 0
-1.6678811080e+01 3.2000000000e+03 -3.2027888617e-07 0
-1.7283320189e+01 3.3000000000e+03 -1.0194236603e-02 0
-1.7293514426e+01 3.3000000000e+03 -2.9686592122e-04 0
-1.7293811292e+01 3.3000000000e+03 -1.0461863801e-05 0
-1.7293821754e+01 3.3000000000e+03 -3.6510083411e-07 0
-1.7904820264e+01 3.4000000000e+03 -1.0532811365e-02 0
-1.7915353075e+01 3.4000000000e+03 -3.1787822629e-04 0
-1.7915670954e+01 3.4000000000e+03 -1.1534406050e-05 0
-1.7915682488e+01 3.4000000000e+03 -4.1469466651e-07 0
-1.8533288645e+01 3.5000000000e+03 -1.0877325309e-02 0
-1.8544165971e+01 3.5000000000e+03 -3.3981332517e-04 0
-1.8544505784e+01 3.5000000000e+03 -1.2684892800e-05 0
-1.8544518469e+01 3.5000000000e+03 -4.6942218789e-07 0
-1.9168853572e+01 3.6000000000e+03 -1.1227877581e-02 0
-1.9180081450e+01 3.6000000000e+03 -3.6269269226e-04 0
-1.9180444143e+01 3.6000000000e+03 -1.3916930843e-05 0
-1.9180458059e+01 3.6000000000e+03 -5.2966211600e-07 0
-1.9811646567e+01 3.7000000000e+03 -1.1584570177e-02 0
-1.9823231137e+01 3.7000000000e+03 -3.8653818207e-04 0
-1.9823617675e+01 3.7000000000e+03 -1.5234216647e-05 0
-1.9823632909e+01 3.7000000000e+03 -5.9581132222e-07 0
